13	0
15	1
17	2
19	3
21	4
23	5
25	6
27	7
29	8
31	9
1122	10
1123	11
1124	12
1125	13
1126	14
1127	15
1128	16
1129	17
1130	18
1131	19
1152	20
1153	21
1154	22
1155	23
1156	24
1157	25
1158	26
1159	27
1160	28
1161	29
1182	30
1183	31
1184	32
1185	33
1186	34
1187	35
1188	36
1189	37
1190	38
1191	39
1212	40
1213	41
1214	42
1215	43
1216	44
1217	45
1218	46
1219	47
1220	48
1221	49
1242	50
1243	51
1244	52
1245	53
1246	54
1247	55
1248	56
1249	57
1250	58
1251	59
1262	60
1263	61
1264	62
1265	63
1266	64
1267	65
1268	66
1269	67
1270	68
1271	69
1282	70
1283	71
1284	72
1285	73
1286	74
1287	75
1288	76
1289	77
1290	78
1291	79
1302	80
1303	81
1304	82
1305	83
1306	84
1307	85
1308	86
1309	87
1310	88
1311	89
1322	90
1323	91
1324	92
1325	93
1326	94
1327	95
1328	96
1329	97
1330	98
1331	99
1068	100
1071	101
1074	102
1077	103
1080	104
1083	105
1086	106
1088	107
1090	108
1091	109
1098	110
1101	111
1104	112
1107	113
1110	114
1113	115
1116	116
1118	117
1120	118
1121	119
1134	120
1136	121
1138	122
1140	123
1142	124
1144	125
1146	126
1148	127
1150	128
1151	129
1164	130
1166	131
1168	132
1170	133
1172	134
1174	135
1176	136
1178	137
1180	138
1181	139
1194	140
1196	141
1198	142
1200	143
1202	144
1204	145
1206	146
1208	147
1210	148
1211	149
1224	150
1226	151
1228	152
1230	153
1232	154
1234	155
1236	156
1238	157
1240	158
1241	159
1252	160
1253	161
1254	162
1255	163
1256	164
1257	165
1258	166
1259	167
1260	168
1261	169
1272	170
1273	171
1274	172
1275	173
1276	174
1277	175
1278	176
1279	177
1280	178
1281	179
1292	180
1293	181
1294	182
1295	183
1296	184
1297	185
1298	186
1299	187
1300	188
1301	189
1312	190
1313	191
1314	192
1315	193
1316	194
1317	195
1318	196
1319	197
1320	198
1321	199
426	200
429	201
432	202
435	203
438	204
441	205
444	206
446	207
448	208
449	209
456	210
459	211
462	212
465	213
468	214
471	215
474	216
476	217
478	218
479	219
482	220
484	221
486	222
488	223
490	224
492	225
494	226
496	227
498	228
499	229
502	230
504	231
506	232
508	233
510	234
512	235
514	236
516	237
518	238
519	239
522	240
524	241
526	242
528	243
530	244
532	245
534	246
536	247
538	248
539	249
542	250
544	251
546	252
548	253
550	254
552	255
554	256
556	257
558	258
559	259
560	260
561	261
562	262
563	263
564	264
565	265
566	266
567	267
568	268
569	269
570	270
571	271
572	272
573	273
574	274
575	275
576	276
577	277
578	278
579	279
580	280
581	281
582	282
583	283
584	284
585	285
586	286
587	287
588	288
589	289
590	290
591	291
592	292
593	293
594	294
595	295
596	296
597	297
598	298
599	299
968	300
971	301
974	302
977	303
980	304
983	305
986	306
988	307
990	308
991	309
998	310
1001	311
1004	312
1007	313
1010	314
1013	315
1016	316
1018	317
1020	318
1021	319
1024	320
1026	321
1028	322
1030	323
1032	324
1034	325
1036	326
1038	327
1040	328
1041	329
1044	330
1046	331
1048	332
1050	333
1052	334
1054	335
1056	336
1058	337
1060	338
1061	339
1064	340
1066	341
1069	342
1072	343
1075	344
1078	345
1081	346
1084	347
1087	348
1089	349
1094	350
1096	351
1099	352
1102	353
1105	354
1108	355
1111	356
1114	357
1117	358
1119	359
1132	360
1133	361
1135	362
1137	363
1139	364
1141	365
1143	366
1145	367
1147	368
1149	369
1162	370
1163	371
1165	372
1167	373
1169	374
1171	375
1173	376
1175	377
1177	378
1179	379
1192	380
1193	381
1195	382
1197	383
1199	384
1201	385
1203	386
1205	387
1207	388
1209	389
1222	390
1223	391
1225	392
1227	393
1229	394
1231	395
1233	396
1235	397
1237	398
1239	399
301	400
304	401
308	402
312	403
316	404
319	405
322	406
324	407
326	408
327	409
343	410
346	411
349	412
352	413
356	414
360	415
363	416
365	417
367	418
368	419
381	420
383	421
385	422
387	423
389	424
391	425
394	426
396	427
398	428
399	429
402	430
404	431
406	432
408	433
410	434
412	435
414	436
416	437
418	438
419	439
422	440
424	441
427	442
430	443
433	444
436	445
439	446
442	447
445	448
447	449
452	450
454	451
457	452
460	453
463	454
466	455
469	456
472	457
475	458
477	459
480	460
481	461
483	462
485	463
487	464
489	465
491	466
493	467
495	468
497	469
500	470
501	471
503	472
505	473
507	474
509	475
511	476
513	477
515	478
517	479
520	480
521	481
523	482
525	483
527	484
529	485
531	486
533	487
535	488
537	489
540	490
541	491
543	492
545	493
547	494
549	495
551	496
553	497
555	498
557	499
842	500
846	501
850	502
854	503
857	504
860	505
863	506
865	507
867	508
868	509
883	510
886	511
890	512
894	513
898	514
901	515
904	516
906	517
908	518
909	519
921	520
923	521
925	522
927	523
930	524
933	525
935	526
937	527
939	528
940	529
943	530
945	531
947	532
949	533
951	534
953	535
956	536
958	537
960	538
961	539
964	540
966	541
969	542
972	543
975	544
978	545
981	546
984	547
987	548
989	549
994	550
996	551
999	552
1002	553
1005	554
1008	555
1011	556
1014	557
1017	558
1019	559
1022	560
1023	561
1025	562
1027	563
1029	564
1031	565
1033	566
1035	567
1037	568
1039	569
1042	570
1043	571
1045	572
1047	573
1049	574
1051	575
1053	576
1055	577
1057	578
1059	579
1062	580
1063	581
1065	582
1067	583
1070	584
1073	585
1076	586
1079	587
1082	588
1085	589
1092	590
1093	591
1095	592
1097	593
1100	594
1103	595
1106	596
1109	597
1112	598
1115	599
148	600
152	601
156	602
158	603
160	604
162	605
164	606
166	607
168	608
169	609
188	610
192	611
196	612
200	613
202	614
204	615
206	616
208	617
210	618
211	619
229	620
232	621
236	622
240	623
244	624
246	625
248	626
250	627
252	628
253	629
263	630
265	631
268	632
271	633
275	634
279	635
281	636
283	637
285	638
286	639
297	640
299	641
302	642
305	643
309	644
313	645
317	646
320	647
323	648
325	649
339	650
341	651
344	652
347	653
350	654
353	655
357	656
361	657
364	658
366	659
379	660
380	661
382	662
384	663
386	664
388	665
390	666
392	667
395	668
397	669
400	670
401	671
403	672
405	673
407	674
409	675
411	676
413	677
415	678
417	679
420	680
421	681
423	682
425	683
428	684
431	685
434	686
437	687
440	688
443	689
450	690
451	691
453	692
455	693
458	694
461	695
464	696
467	697
470	698
473	699
716	700
719	701
721	702
723	703
725	704
727	705
729	706
731	707
733	708
734	709
746	710
749	711
752	712
754	713
756	714
758	715
760	716
762	717
764	718
765	719
776	720
779	721
782	722
785	723
787	724
789	725
791	726
793	727
795	728
796	729
806	730
809	731
812	732
815	733
818	734
820	735
822	736
824	737
826	738
827	739
837	740
839	741
843	742
847	743
851	744
855	745
858	746
861	747
864	748
866	749
879	750
881	751
884	752
887	753
891	754
895	755
899	756
902	757
905	758
907	759
919	760
920	761
922	762
924	763
926	764
928	765
931	766
934	767
936	768
938	769
941	770
942	771
944	772
946	773
948	774
950	775
952	776
