38	13	41
43	15	45
47	17	49
51	19	53
55	21	58
1199	23	1200
1202	25	1204
1206	27	1208
1210	29	1212
1214	31	1216
1219	1122	1220
1221	1123	1223
1225	1124	1227
1228	1125	1231
1234	1126	1237
1248	1127	1250
1251	1128	1252
1253	1129	1254
1256	1130	1258
1260	27	1208
1262	1131	1269
1270	1152	1271
1272	21	1273
1274	1153	1275
1276	1154	1277
1280	1155	1292
1295	1156	1292
1297	1157	1299
1301	1158	1304
1305	19	1307
1308	1159	1309
1322	19	1325
1328	1160	1330
1332	21	1334
1335	1154	1336
1337	1161	1338
1349	1182	1353
1357	1183	1361
1365	1184	1368
1372	1129	1376
1377	1122	1378
1388	15	1392
1396	1130	1400
1404	1185	1407
1409	1186	1413
1417	1187	1418
1419	1188	1420
1421	1189	1422
1423	1190	1424
1425	1191	1426
1427	1212	1292
1428	1213	6452
6453	1214	6454
6455	19	6456
6457	1186	6458
6459	1215	6461
6463	1216	6479
6480	1217	6481
6482	1152	6483
6484	1218	6485
6486	13	6487
6490	1219	6513
6514	1220	6515
6516	27	6517
6518	1221	6519
6520	1242	6521
6522	1243	6553
6554	1244	6555
6556	1245	1292
6557	1246	6558
6559	1247	6560
6561	1248	6562
6593	1249	6595
6596	1250	6597
6598	1251	6599
6600	1251	6601
6602	23	6603
6637	1130	6639
6642	1130	6643
6644	1247	6645
1407	1262	6646
6647	1263	6648
6649	1264	6679
6680	1265	6683
6686	1154	6688
6690	1218	6691
6692	21	6693
6694	1266	6713
6714	1267	6715
6717	21	6719
6721	1268	1424
6724	1269	6725
6726	19	6727
6742	21	6743
6744	29	6745
6748	25	6750
6753	1270	6756
6757	1271	6758
6770	1191	6771
6773	1282	6774
6775	1283	6778
6781	1184	6784
6787	1284	6788
6849	1285	1212
6850	1286	6851
6852	1287	6853
6854	1247	6855
6857	1288	6859
6861	1289	6875
6876	1269	6877
6878	1184	6879
6880	19	6881
6882	1290	6885
6888	1291	1292
6909	15	6910
6911	1302	6912
6913	1269	6914
6915	1303	6916
6917	1304	6920
6948	1305	6949
6950	1306	6951
6952	1307	6953
6954	1308	6955
6956	1127	6957
6988	1309	6989
6990	1310	6990
6991	1311	6992
6993	1128	6994
6995	1322	6996
6997	1308	7033
7035	21	7036
7037	1323	7038
7039	1191	7040
6520	1324	7041
7042	1154	7043
7077	1123	7079
7082	1325	7083
7084	1326	7085
7086	1218	7087
7088	1247	7089
7112	21	7113
7115	1327	7117
7119	1218	7120
7121	1328	7122
7123	1329	7124
7143	21	7144
7145	1269	7147
7149	1130	7151
7154	1330	7155
7156	1331	7157
7172	1305	7173
7174	1304	7175
7178	1068	7180
7183	1071	7186
7187	1130	7188
7246	19	7247
7248	1303	7249
7250	1129	7251
7253	19	7255
7257	1074	7259
7271	1077	7272
7273	1302	7274
7275	1269	1271
7276	1247	6855
7277	21	7280
7283	1077	7286
7305	1080	7306
7307	1310	7307
7308	1247	7309
7310	1190	1424
7311	19	7312
7315	1083	7318
7343	1086	7344
7345	1305	7346
6725	1247	7347
7348	1185	1407
7349	1088	7350
7351	1090	7354
7382	1091	1292
7383	1098	7384
7385	1101	7386
7387	1104	7388
7389	1152	7390
7391	1107	1413
7428	13	7429
7430	1218	7431
7432	21	7433
7434	1289	7435
7436	1188	7437
7479	1123	7481
7482	1303	7483
7484	1110	7485
7486	1122	7487
7488	1251	7489
7522	1160	7523
7525	1113	7526
7527	1116	7528
7529	1291	1292
7530	1251	7531
7532	1118	1427
7567	1303	7568
6861	1251	7570
7572	1302	7574
7575	1154	7576
7577	1120	7578
7579	1305	7609
7610	1305	7611
7613	1101	7615
7618	1091	1292
7621	15	7622
7623	1327	7624
7720	1121	7721
7722	1134	7723
7724	1251	7725
7726	1136	7727
7728	1138	7729
7733	1191	7734
7735	25	7736
7737	23	7738
7740	19	7742
7744	23	7746
7754	1123	7755
7756	1140	7757
7758	1302	7759
7760	1142	7762
7764	1144	7766
7779	1188	7437
6679	1283	7780
7781	23	7782
7783	1146	7784
7785	1118	7786
7788	1154	7790
7805	1148	7806
7807	1150	7808
7809	1269	7810
7811	1151	7812
7813	1164	7816
7839	1247	7840
7841	1166	7842
7843	1287	7844
7845	1327	7846
7847	1217	7848
7878	1122	7879
7880	13	7881
7882	19	7883
7884	31	7885
6644	1247	7886
7887	1168	7918
7919	1190	1424
7920	1327	7921
7922	1170	1292
7923	21	7924
7925	1172	7926
7927	15	7963
7964	1174	7966
7967	1152	7968
7969	1176	7970
7308	1247	7971
7972	1178	7973
8007	1302	8008
8010	1265	6683
8012	1180	8014
8015	21	8016
8017	1181	8018
8019	1080	8119
8120	1160	8121
8122	1134	7744
8123	1194	8124
8125	1251	8126
8127	1269	8128
8132	1176	8133
8134	1196	8135
8136	1128	8138
8140	1218	8142
8144	1264	6679
8146	1247	8153
8154	1198	8155
8156	15	8157
8158	1303	8160
8162	1283	8164
8166	1200	7249
8176	1129	8177
7255	1202	8178
8179	1204	8180
8181	1154	8182
6955	15	8184
8186	1322	8188
6851	1206	8201
8202	1191	8203
8204	1269	8205
8206	1208	8207
8208	1210	8211
8214	1211	7124
8235	1224	8236
8237	1226	8238
8239	1157	8240
8241	1144	8242
8243	1228	1424
8246	1122	8273
8274	15	8275
8276	1071	8277
8278	1130	8277
8279	1068	7610
8280	1200	8281
1231	1230	8282
1337	1232	8312
8313	1068	8314
8315	1234	8316
8317	1268	1424
8318	27	8319
8320	1244	8321
8358	1236	8359
8360	1305	1206
8361	1128	8362
8363	1185	8364
8365	1188	8366
8367	1305	8403
8404	1238	8406
8407	1134	7744
8408	1240	8409
8410	21	8411
8412	1241	8413
8519	1265	8520
8521	1252	8522
8523	1253	8524
8525	1127	8526
8527	1130	8528
8532	1254	8533
8534	1249	8535
8537	1172	8539
8540	1309	8542
8544	1255	8546
8552	1327	8553
8554	1247	8555
8556	1256	8558
6459	1257	8560
8562	1129	8564
8566	1269	8574
8575	15	6719
8576	1305	8577
8578	19	8579
8581	1258	8583
8585	1128	8587
8598	1327	8599
7728	1303	8600
8601	1251	8602
8603	1164	7816
8604	1220	8607
8610	1259	8613
8631	1185	8364
8632	1260	8633
8634	1113	8635
8636	1261	1292
8637	1272	8637
8638	1188	8641
8644	1273	8668
8669	1274	1292
8670	1152	8671
8672	1327	8673
8674	1068	8675
7781	1305	8676
8679	1269	7744
8706	1275	6517
8707	1157	8708
8709	1218	7120
8710	1324	8711
8712	1185	8364
8713	1129	8714
8715	1224	8752
8753	1120	8754
8755	1123	8756
8757	1264	8758
8759	1302	8760
8761	1170	1292
6910	21	8803
8546	1329	8804
8805	1241	8806
8807	27	8808
8809	1283	8810
8811	1183	8812
9019	1276	8759
9020	1270	9021
9022	1241	9023
9024	1251	6744
9025	1277	9026
9027	1146	9028
9029	1304	7385
9030	1278	9031
8757	21	9032
9033	1126	9034
9035	21	6717
9036	1279	9037
9038	1270	9039
9040	1280	9041
9042	1130	9043
9044	21	9045
9046	1136	9047
9048	1281	8134
9049	1130	9050
9051	1292	9052
9053	1293	9054
9055	19	9056
9057	1156	1292
9058	1304	9062
9063	1247	9064
9065	1129	9066
9067	1153	9069
9071	1294	1292
9073	1266	9075
9083	1269	9084
6453	1127	9085
9086	1172	9087
9088	1294	1292
9089	1077	9091
1237	1068	9093
9095	1188	9106
9107	1256	8558
9108	1295	1424
8156	1251	7346
9109	21	8157
9110	21	9111
9112	1269	9113
9115	1296	9117
1378	1191	9131
9132	1275	6517
9133	1295	1424
9134	1297	9135
9136	27	8808
7187	1176	9137
9138	1154	9139
9142	1308	9165
9166	1104	9167
9168	1298	1292
9169	1154	9170
9171	1244	9172
9173	1170	1292
9019	27	8319
9174	1127	9203
9204	25	9205
9206	1247	9207
9208	1154	9209
9210	1299	9211
9212	1269	9419
9420	21	9421
9422	15	9423
9424	1252	9425
9426	1156	1292
9427	1068	9428
9429	1083	9430
9431	1300	9432
9433	21	9434
9435	1296	9436
9437	1301	9438
9439	1324	9440
9441	1324	9442
9443	1302	9444
9445	1312	7388
9446	1269	9447
9448	31	1199
9449	1289	9450
9451	1313	9452
9453	1314	9454
9455	29	1212
9456	1304	9457
9458	21	9462
9463	1288	9464
9465	1191	9466
9468	1315	9469
9471	1316	9473
9475	1122	9482
9483	1077	9484
1299	1125	9485
9486	1218	9487
9489	1130	9491
9493	1297	9495
9504	1083	9208
9505	1324	9506
9507	1317	1424
9508	1188	9509
9510	1306	9512
9514	1172	9516
9527	1122	1378
7431	1128	9529
9530	1122	1425
9531	1318	9532
9533	1301	9534
9535	1183	9538
9541	1247	9561
9562	1319	9563
9564	1228	1424
9565	1136	9566
9567	15	9568
9569	19	9572
9598	1126	9599
9600	21	9601
9602	1320	1292
9603	1183	9604
9605	1101	9606
9607	21	9819
8754	1321	9820
9821	1183	9822
8127	21	9823
9824	1283	9825
9826	1302	9827
7720	1238	9828
9829	1305	9830
9831	1144	9832
9833	1113	8635
9834	426	9835
9836	429	9836
9837	432	9838
7575	29	7762
9839	1211	9840
9841	1156	1292
9842	1101	9843
9844	27	9845
9846	1130	9847
9848	1144	9849
9850	435	1292
9851	1215	9852
9853	27	9854
9855	438	9856
9857	1080	9858
9863	441	7388
9864	21	9835
9865	444	9866
9867	446	9868
9870	21	9872
6637	1130	9874
9876	19	9892
9893	1186	9894
9895	1130	9421
9896	1228	1424
9898	448	9599
9899	1123	9901
9903	1131	9905
9912	449	9913
9914	1304	9915
9916	456	9917
