41	0
38	1
45	2
43	3
49	4
47	5
53	6
51	7
58	8
55	9
1200	10
1199	11
1204	12
1202	13
1208	14
1206	15
1212	16
1210	17
1216	18
1214	19
1220	20
1219	21
1223	22
1221	23
1227	24
1225	25
1231	26
1228	27
1237	28
1234	29
1250	30
1248	31
1251	32
1253	33
1252	34
1256	35
1254	36
1260	37
1258	38
1269	39
1262	40
1271	41
1270	42
1273	43
1272	44
1275	45
1274	46
1277	47
1276	48
1292	49
1280	50
1297	51
1295	52
1301	53
1299	54
1305	55
1304	56
1307	57
1309	58
1308	59
1325	60
1322	61
1330	62
1328	63
1334	64
1332	65
1336	66
1335	67
1338	68
1337	69
1353	70
1349	71
1361	72
1357	73
1368	74
1365	75
1376	76
1372	77
1378	78
1377	79
1392	80
1388	81
1400	82
1396	83
1407	84
1404	85
1413	86
1409	87
1418	88
1417	89
1420	90
1419	91
1422	92
1421	93
1424	94
1423	95
1426	96
1425	97
1428	98
1427	99
6453	100
6452	101
6455	102
6454	103
6457	104
6456	105
6459	106
6458	107
6463	108
6461	109
6480	110
6479	111
6482	112
6481	113
6484	114
6483	115
6486	116
6485	117
6490	118
6487	119
6514	120
6513	121
6515	122
6517	123
6516	124
6519	125
6518	126
6521	127
6520	128
6553	129
6522	130
6555	131
6554	132
6557	133
6556	134
6559	135
6558	136
6561	137
6560	138
6593	139
6562	140
6596	141
6595	142
6598	143
6597	144
6600	145
6599	146
6602	147
6601	148
6637	149
6603	150
6642	151
6639	152
6644	153
6643	154
6646	155
6645	156
6648	157
6647	158
6679	159
6649	160
6683	161
6680	162
6688	163
6686	164
6691	165
6690	166
6693	167
6692	168
6713	169
6694	170
6715	171
6714	172
6719	173
6717	174
6724	175
6721	176
6726	177
6725	178
6727	179
6743	180
6742	181
6745	182
6744	183
6750	184
6748	185
6756	186
6753	187
6758	188
6757	189
6771	190
6770	191
6774	192
6773	193
6778	194
6775	195
6784	196
6781	197
6788	198
6787	199
6850	200
6849	201
6852	202
6851	203
6854	204
6853	205
6857	206
6855	207
6861	208
6859	209
6876	210
6875	211
6878	212
6877	213
6880	214
6879	215
6882	216
6881	217
6888	218
6885	219
6910	220
6909	221
6912	222
6911	223
6914	224
6913	225
6916	226
6915	227
6920	228
6917	229
6949	230
6948	231
6951	232
6950	233
6953	234
6952	235
6955	236
6954	237
6957	238
6956	239
6989	240
6988	241
6990	242
6992	243
6991	244
6994	245
6993	246
6996	247
6995	248
7033	249
6997	250
7036	251
7035	252
7038	253
7037	254
7040	255
7039	256
7042	257
7041	258
7077	259
7043	260
7082	261
7079	262
7084	263
7083	264
7086	265
7085	266
7088	267
7087	268
7112	269
7089	270
7115	271
7113	272
7117	273
7120	274
7119	275
7122	276
7121	277
7124	278
7123	279
7144	280
7143	281
7147	282
7145	283
7151	284
7149	285
7155	286
7154	287
7157	288
7156	289
7173	290
7172	291
7175	292
7174	293
7180	294
7178	295
7186	296
7183	297
7188	298
7187	299
7246	300
7248	301
7247	302
7250	303
7249	304
7253	305
7251	306
7255	307
7259	308
7257	309
7272	310
7271	311
7274	312
7273	313
7276	314
7275	315
7277	316
7283	317
7280	318
7305	319
7286	320
7307	321
7306	322
7309	323
7308	324
7311	325
7310	326
7315	327
7312	328
7343	329
7318	330
7345	331
7344	332
7347	333
7346	334
7349	335
7348	336
7351	337
7350	338
7382	339
7354	340
7383	341
7385	342
7384	343
7387	344
7386	345
7388	346
7390	347
7389	348
7391	349
7429	350
7428	351
7430	352
7432	353
7431	354
7434	355
7433	356
7435	357
7437	358
7436	359
7481	360
7479	361
7483	362
7482	363
7485	364
7484	365
7487	366
7486	367
7489	368
7488	369
7523	370
7522	371
7526	372
7525	373
7527	374
7529	375
7528	376
7531	377
7530	378
7567	379
7532	380
7570	381
7568	382
7574	383
7572	384
7576	385
7575	386
7578	387
7577	388
7609	389
7579	390
7611	391
7610	392
7615	393
7613	394
7621	395
7618	396
7623	397
7622	398
7624	399
7721	400
