13	0
15	1
17	2
19	3
21	4
23	5
25	6
27	7
29	8
31	9
1120	10
1121	11
1122	12
1123	13
1124	14
1125	15
1126	16
1127	17
1128	18
1129	19
1150	20
1151	21
1152	22
1153	23
1154	24
1155	25
1156	26
1157	27
1158	28
1159	29
1180	30
1181	31
1182	32
1183	33
1184	34
1185	35
1186	36
1187	37
1188	38
1189	39
1210	40
1211	41
1212	42
1213	43
1214	44
1215	45
1216	46
1217	47
1218	48
1219	49
1240	50
1241	51
1242	52
1243	53
1244	54
1245	55
1246	56
1247	57
1248	58
1249	59
1260	60
1261	61
1262	62
1263	63
1264	64
1265	65
1266	66
1267	67
1268	68
1269	69
1280	70
1281	71
1282	72
1283	73
1284	74
1285	75
1286	76
1287	77
1288	78
1289	79
1300	80
1301	81
1302	82
1303	83
1304	84
1305	85
1306	86
1307	87
1308	88
1309	89
1320	90
1321	91
1322	92
1323	93
1324	94
1325	95
1326	96
1327	97
1328	98
1329	99
1066	100
1069	101
1072	102
1075	103
1078	104
1081	105
1084	106
1086	107
1088	108
1089	109
1096	110
1099	111
1102	112
1105	113
1108	114
1111	115
1114	116
1116	117
1118	118
1119	119
1132	120
1134	121
1136	122
1138	123
1140	124
1142	125
1144	126
1146	127
1148	128
1149	129
1162	130
1164	131
1166	132
1168	133
1170	134
1172	135
1174	136
1176	137
1178	138
1179	139
1192	140
1194	141
1196	142
1198	143
1200	144
1202	145
1204	146
1206	147
1208	148
1209	149
1222	150
1224	151
1226	152
1228	153
1230	154
1232	155
1234	156
1236	157
1238	158
1239	159
1250	160
1251	161
1252	162
1253	163
1254	164
1255	165
1256	166
1257	167
1258	168
1259	169
1270	170
1271	171
1272	172
1273	173
1274	174
1275	175
1276	176
1277	177
1278	178
1279	179
1290	180
1291	181
1292	182
1293	183
1294	184
1295	185
1296	186
1297	187
1298	188
1299	189
1310	190
1311	191
1312	192
1313	193
1314	194
1315	195
1316	196
1317	197
1318	198
1319	199
426	200
429	201
432	202
435	203
438	204
441	205
444	206
446	207
448	208
449	209
456	210
459	211
462	212
465	213
468	214
471	215
474	216
476	217
478	218
479	219
482	220
484	221
486	222
488	223
490	224
492	225
494	226
496	227
498	228
499	229
502	230
504	231
506	232
508	233
510	234
512	235
514	236
516	237
518	238
519	239
522	240
524	241
526	242
528	243
530	244
532	245
534	246
536	247
538	248
539	249
542	250
544	251
546	252
548	253
550	254
552	255
554	256
556	257
558	258
559	259
560	260
561	261
562	262
563	263
564	264
565	265
566	266
567	267
568	268
569	269
570	270
571	271
572	272
573	273
574	274
575	275
576	276
577	277
578	278
579	279
580	280
581	281
582	282
583	283
584	284
585	285
586	286
587	287
588	288
589	289
590	290
591	291
592	292
593	293
594	294
595	295
596	296
597	297
598	298
599	299
966	300
969	301
972	302
975	303
978	304
981	305
984	306
986	307
988	308
989	309
996	310
999	311
1002	312
1005	313
1008	314
1011	315
1014	316
1016	317
1018	318
1019	319
1022	320
1024	321
1026	322
1028	323
1030	324
1032	325
1034	326
1036	327
1038	328
1039	329
1042	330
1044	331
1046	332
1048	333
1050	334
1052	335
1054	336
1056	337
1058	338
1059	339
1062	340
1064	341
1067	342
1070	343
1073	344
1076	345
1079	346
1082	347
1085	348
1087	349
1092	350
1094	351
1097	352
1100	353
1103	354
1106	355
1109	356
1112	357
1115	358
1117	359
1130	360
1131	361
1133	362
1135	363
1137	364
1139	365
1141	366
1143	367
1145	368
1147	369
1160	370
1161	371
1163	372
1165	373
1167	374
1169	375
1171	376
1173	377
1175	378
1177	379
1190	380
1191	381
1193	382
1195	383
1197	384
1199	385
1201	386
1203	387
1205	388
1207	389
1220	390
1221	391
1223	392
1225	393
1227	394
1229	395
1231	396
1233	397
1235	398
1237	399
301	400
304	401
308	402
312	403
316	404
319	405
322	406
324	407
326	408
327	409
343	410
346	411
349	412
352	413
356	414
360	415
363	416
365	417
367	418
368	419
381	420
383	421
385	422
387	423
389	424
391	425
394	426
396	427
398	428
399	429
402	430
404	431
406	432
408	433
410	434
412	435
414	436
416	437
418	438
419	439
422	440
424	441
427	442
430	443
433	444
436	445
439	446
442	447
445	448
447	449
452	450
454	451
457	452
460	453
463	454
466	455
469	456
472	457
475	458
477	459
480	460
481	461
483	462
485	463
487	464
489	465
491	466
493	467
495	468
497	469
500	470
501	471
503	472
505	473
507	474
509	475
511	476
513	477
515	478
517	479
520	480
521	481
523	482
525	483
527	484
529	485
531	486
533	487
535	488
537	489
540	490
541	491
543	492
545	493
547	494
549	495
551	496
553	497
555	498
557	499
840	500
844	501
848	502
852	503
855	504
858	505
861	506
863	507
865	508
866	509
881	510
884	511
888	512
892	513
896	514
899	515
902	516
904	517
906	518
907	519
919	520
921	521
923	522
925	523
928	524
931	525
933	526
935	527
937	528
938	529
941	530
943	531
945	532
947	533
949	534
951	535
954	536
956	537
958	538
959	539
962	540
964	541
967	542
970	543
973	544
976	545
979	546
982	547
985	548
987	549
992	550
994	551
997	552
1000	553
1003	554
1006	555
1009	556
1012	557
1015	558
1017	559
1020	560
1021	561
1023	562
1025	563
1027	564
1029	565
1031	566
1033	567
1035	568
1037	569
1040	570
1041	571
1043	572
1045	573
1047	574
1049	575
1051	576
1053	577
1055	578
1057	579
1060	580
1061	581
1063	582
1065	583
1068	584
1071	585
1074	586
1077	587
1080	588
1083	589
1090	590
1091	591
1093	592
1095	593
1098	594
1101	595
1104	596
1107	597
1110	598
1113	599
148	600
152	601
156	602
158	603
160	604
162	605
164	606
166	607
168	608
169	609
188	610
192	611
196	612
200	613
202	614
204	615
206	616
208	617
210	618
211	619
229	620
232	621
236	622
240	623
244	624
246	625
248	626
250	627
252	628
253	629
263	630
265	631
268	632
271	633
275	634
279	635
281	636
283	637
285	638
286	639
297	640
299	641
302	642
305	643
309	644
313	645
317	646
320	647
323	648
325	649
339	650
341	651
344	652
347	653
350	654
353	655
357	656
361	657
364	658
366	659
379	660
380	661
382	662
384	663
386	664
388	665
390	666
392	667
395	668
397	669
400	670
401	671
403	672
405	673
407	674
409	675
411	676
413	677
415	678
417	679
420	680
421	681
423	682
425	683
428	684
431	685
434	686
437	687
440	688
443	689
450	690
451	691
453	692
455	693
458	694
461	695
464	696
467	697
470	698
473	699
714	700
717	701
719	702
721	703
723	704
725	705
727	706
729	707
731	708
732	709
744	710
747	711
750	712
752	713
754	714
756	715
758	716
760	717
762	718
763	719
774	720
777	721
780	722
783	723
785	724
787	725
789	726
791	727
793	728
794	729
804	730
807	731
810	732
813	733
816	734
818	735
820	736
822	737
824	738
825	739
835	740
837	741
841	742
845	743
849	744
853	745
856	746
859	747
862	748
864	749
877	750
879	751
882	752
885	753
889	754
893	755
897	756
900	757
903	758
905	759
917	760
918	761
920	762
922	763
924	764
926	765
929	766
932	767
934	768
936	769
939	770
940	771
942	772
944	773
946	774
948	775
950	776
