4758	1238	1600
9778	486	4756
4763	849	12188
6850	922	4760
4766	841	3229
12786	25	4764
10118	1167	4699
2150	1177	4719
4717	1170	1536
74	514	4702
4700	200	898
11495	310	4706
4705	1172	4007
4710	1170	7879
57	1169	4709
4714	1087	9311
4712	578	12631
67	1233	4733
14121	1170	4738
4737	1245	8607
9494	1268	4722
4815	1306	4721
13645	999	4726
4724	1229	6245
4730	29	235
4729	17	9378
4732	1101	3799
4719	1001	11214
4733	1113	11771
4673	693	7694
4671	1125	12839
11826	1109	4677
8404	1194	4676
4661	1101	7422
4733	252	3955
4659	25	1227
4665	484	5583
4663	1291	1783
4733	252	9343
4668	1137	7593
681	1272	4667
4688	1199	9442
4693	692	2636
4693	491	12805
4733	691	6919
364	1073	4691
4697	562	4262
13835	1272	4695
4673	693	4238
4682	1291	12072
4679	589	9481
6759	1170	4686
13822	1110	4683
4687	849	3847
4629	252	13079
4673	693	13159
4627	1125	4560
8974	1310	4634
4631	160	1550
4637	585	215
4636	918	3219
4821	1213	4621
14143	1210	4619
4624	1087	6987
11324	1168	4623
4700	200	8255
7934	1103	4645
4649	1245	87
9112	1272	4648
4673	693	6434
4673	693	918
25	17	4653
4651	690	191
714	1285	4657
4700	200	6715
4733	1101	8145
4656	474	4230
4641	689	8319
10911	1051	4639
4643	1101	11795
4693	688	1600
11884	1306	4784
4783	1172	11933
4643	908	10911
4786	1137	13368
6226	527	4785
11933	25	4788
4911	1110	4787
6153	1111	4790
1764	1081	4789
4783	955	9186
12699	1108	4782
4781	1229	4308
4791	252	284
4794	1289	1518
7999	687	4673
4793	490	850
2749	1051	4796
6145	552	4795
12628	1291	4798
4797	1169	12680
2227	544	4800
4799	1199	10044
10006	1076	4792
4772	1146	1767
10055	542	4771
4785	585	8495
4774	490	5027
4773	1279	13120
13780	23	4776
4812	486	4775
4778	1199	11669
1772	316	4777
4780	1037	13133
10899	1213	4779
5129	1245	122
9833	1306	4784
5128	1054	11783
5131	1107	2836
4693	734	9483
5130	563	7126
4714	1189	13671
5133	1107	112
5129	1245	11298
1774	514	5132
5135	17	3107
6462	23	5134
13894	23	5080
4766	841	1584
3316	577	4651
8244	1107	4795
5079	21	4613
5089	1245	13261
5082	1251	3347
13181	1227	5081
5084	1232	13857
4700	200	2800
12271	687	5083
5086	1051	6753
5085	1125	13085
5088	626	11090
9600	23	5087
4756	1137	10516
4641	731	9180
8352	1219	5090
5100	1139	946
8601	1133	5099
10454	1306	4756
3461	1306	4784
4869	1103	5092
10183	310	4706
8364	19	5091
4522	1285	5094
7968	1106	5093
5096	1100	10490
4673	693	13720
184	25	5095
5098	1051	9653
5097	728	8760
5066	1169	11481
4786	1137	5829
5068	1101	6446
4705	955	2770
856	687	4673
9406	1288	5067
10847	1170	5060
5059	1101	7906
4661	1101	7900
11475	1074	5062
5061	23	2946
5064	1229	13786
11455	1168	5063
9102	1267	5065
4693	726	5673
6373	1313	5076
7623	1272	5075
5078	1227	6603
5077	1229	3080
4682	1229	3396
12220	1232	5070
5069	1167	11308
5072	1295	6638
8033	1268	5071
5074	1138	11842
5073	1027	2111
5034	1194	4274
11213	29	5036
5035	1069	6882
6332	17	5038
5037	1146	10285
5029	1113	4978
1253	979	5028
6969	1306	4775
5031	1179	4472
6580	1106	5030
5033	1170	9485
5054	29	70
5053	1146	10597
2184	23	5056
4733	1101	3868
9406	310	4706
5055	492	967
8488	1167	5058
11260	23	5057
217	1170	5048
11286	1099	4785
5047	690	2331
7633	1273	5050
5049	1245	8583
4992	589	726
6313	1146	4994
4993	314	6484
4996	593	4585
4808	1170	4995
4760	849	6819
12741	1051	4998
4997	1103	9133
2269	1051	4796
4990	216	9261
11753	1051	4796
4939	687	4673
6669	310	4706
3915	1199	4989
9810	1219	4991
5012	1313	4921
13786	23	5011
5014	23	11665
